z,zerr,mean_fiber_ra,mean_fiber_dec
1.1174941468192143,5.040023089673741e-05,240.71808,42.665108
-0.00023811627936757592,2.3424863216046806e-06,240.68828,42.67314
0.36956978484356173,5.6281640744781355e-05,240.9681,42.819782
0.9707152923626935,8.731821697201764e-05,240.94319,42.765423
-0.00022775394621268714,3.136108478656916e-06,240.92741,42.83064
-0.00022485487842209187,9.926351027003368e-06,240.90723,42.76286
-0.00020650406046401274,1.0673046844433624e-06,240.82922,42.757687
2.149683779850012,0.000269863763832489,240.88739,42.888367
0.729790872398678,0.0001144786632275781,240.86765,42.884808
-0.0003826180168429664,4.233280821782529e-06,240.88843,42.896
1.5966221562763474,0.00014456514336093533,240.85262,42.903637
0.537640463550137,8.16164813126372e-05,240.80237,42.842724
0.5375799813865912,2.8267190486756877e-05,240.78806,42.74056
0.8186889777800764,1.0792481761426987e-05,240.76788,42.781902
0.7636068600330124,1.0240524978821535e-05,240.68182,42.707138
-0.00017019143412069342,4.2732624024368725e-06,240.67314,42.711033
-0.0004209991942195211,2.66831465558399e-06,240.67572,42.69544
-0.00015083071284969588,8.330722717160871e-07,240.6187,42.761646
0.07157502848110614,5.352956097331422e-06,240.59375,42.75829
0.26253370579469026,5.642705408876252e-05,240.57744,42.76891
-0.0006630593726247152,1.0405593243361255e-05,240.57698,42.87788
1.4340333929548834,5.9675900595412814e-05,240.56676,42.78879
0.4282968978080601,3.740167469092058e-05,240.54283,42.801594
0.8786771789064196,0.00013098193866127312,240.59859,42.841896
-5.778343637363754e-05,2.5048918354066216e-06,240.53313,42.867645
0.6192229887643985,0.0002854718761246314,240.83292,42.46374
1.5482369957813655,0.0001025279912006892,240.81564,42.46545
0.07242834023520868,4.6534721438271555e-06,240.81314,42.46292
1.0437637328834455,2.8447337517354008e-05,240.83017,42.512615
-3.567112295682704e-05,2.7045643904953378e-06,240.74898,42.580322
0.22158438691275797,1.5542950905436482e-05,240.69077,42.570038
0.7275768975471232,8.884119848964102e-05,240.67834,42.503075
-0.0001021848944251107,4.717445893555342e-06,240.67493,42.55043
-0.0005469272044460456,5.6793377828569306e-06,240.6851,42.6229
0.3706188825531371,3.7040768818797476e-06,240.6584,42.609764
0.00013992279051001095,0.000169967109328953,240.63837,42.619717
0.6210199714982282,0.00012938348154499656,240.62976,42.62205
0.5376381368425613,0.00011036966492303277,240.5915,42.613995
0.722976546154506,0.00010228847060277163,240.50993,42.63579
0.060705660530707924,1.1982501674156808e-05,240.5813,42.455414
-0.0003328716375225851,6.4811987159047044e-06,240.59174,42.50325
-1.957744303382042e-05,1.8639956655229777e-06,240.51375,42.487103
0.9529579963038812,0.0001571264327511416,240.46362,42.482265
1.3065227205473988,0.0001336363603115531,240.56181,42.535835
1.3068464039471828,3.0121662472030858e-05,240.54315,42.530853
-0.00024658560676093513,7.441017643630201e-06,240.48,42.620514
8.815277186873827e-06,3.325197526090352e-06,240.46179,42.59328
1.1637546865846318,3.443183628371006e-05,240.38216,42.523502
-0.00032473825976378647,9.058515557538183e-06,240.36673,42.56848
0.9827242242190829,3.123057880468827e-05,240.34343,42.567753
0.612385829763977,8.518932299499997e-05,240.32329,42.574764
0.9174917460158477,0.00016932143295714168,240.53828,42.73505
0.4686277020792611,7.800083932079482e-05,240.51448,42.675556
3.267518828777893e-05,1.6042214680913385e-06,240.46776,42.757206
0.2893209095639206,2.5232857680823026e-05,240.46829,42.788815
0.28557040628560343,6.642432370381979e-06,240.45947,42.8596
5.569160406448163e-05,2.4867323517911392e-05,240.37437,42.73098
1.4214537481183203,5.918580402464478e-05,240.36969,42.762455
1.6127772328596408,6.984923107461977e-05,240.38783,42.783215
-0.00024314322317687368,8.867132040226123e-06,240.31734,42.792965
0.7429789050635884,0.00010681182241695888,240.42662,42.665733
9.667475539160606e-06,1.331761753743163e-06,240.3387,42.671963
-8.149829762450634e-05,5.383172486926785e-06,240.33508,42.70345
0.060068931198056195,1.1160374459707708e-05,240.27396,42.613525
1.388558840598382,5.225070258490908e-05,240.33559,42.65082
0.11333811339072798,2.718012495735883e-06,240.26906,42.65304
-0.00014038664167376783,3.7335742811373404e-06,240.24718,42.653214
0.2616783594554832,8.066640331023496e-05,240.35013,42.73506
-1.7918471978626717e-05,2.6606317476987383e-06,240.22293,42.77491
-0.00031042346205064226,6.330724681045272e-06,240.25906,42.686104
0.28854325856361285,3.3163694270303886e-05,240.43158,42.45845
0.9572873684267029,2.8319764860167126e-05,240.27847,42.51429
0.20728735401049717,6.51675027349197e-06,240.24292,42.543953
0.956312319896473,8.932429849554238e-05,240.28564,42.4669
-8.03239556915269e-05,6.075892213285045e-06,240.27719,42.46242
0.5257813875731548,7.556311963725294e-05,240.23038,42.49697
0.8535015080433129,3.255587809485088e-05,240.2195,42.46547
-0.00010168192305763119,5.055015559886383e-06,240.24019,42.504868
0.22318196307478608,4.0932157467692125e-05,240.12895,42.451168
8.673279117102126e-05,3.83195470697457e-06,240.1415,42.47908
3.34953971568916,0.00012510143707741814,240.10648,42.50939
1.6852531138378029,0.00015096959745773485,240.11188,42.512756
-0.00022984409075370603,3.7692199063057406e-06,240.07558,42.49854
1.1510042795229336,3.0800269686124666e-05,240.06682,42.472603
0.22332016386382636,2.0189487352056656e-05,240.05986,42.45969
0.6076325760966632,6.638995474691593e-05,240.25517,42.61857
0.8178472794868528,2.0834524603800112e-05,240.25,42.568428
1.142057800010954,3.842996420891909e-05,240.19614,42.6015
-0.0004929283154659004,1.9262694555674625e-06,240.2294,42.63042
-8.79147915624084e-05,1.374348643918187e-06,240.15535,42.648766
-0.00045952590721019007,9.242474543047387e-06,240.13829,42.62567
0.8448431470602255,0.0004366849108444153,240.13658,42.547073
0.9673243688350303,1.9541459018260733e-05,240.08203,42.576466
0.7946418252049381,0.00019465400819515717,240.07309,42.625107
-7.558950388683751e-06,1.4279023937129873e-05,240.1272,42.700222
0.7331766519103055,2.5783482832519026e-05,240.07487,42.711918
0.24031604932802714,8.085728397089015e-05,240.10185,42.540867
1.5742172462802855,4.5638494831689254e-05,241.85713,43.280014
0.41083838341294415,4.955066407550313e-05,241.85878,43.291664
8.140052205368423e-05,1.253974678444458e-05,241.79019,43.345104
-0.0003381394506369526,5.0619311225056785e-06,241.7216,43.267067
0.9814236239265198,2.064232333531962e-05,241.70943,43.292732
2.257702748993411,0.00043676204026083074,241.80194,43.368046
1.4144789211464035,6.817332398219765e-05,241.7062,43.431187
1.1268892078100248,8.67065682393659e-05,241.67899,43.40413
-0.00020908747900636593,1.9842430685691515e-05,241.58698,43.206654
0.9024305237337488,0.00025064536264915097,241.54593,43.279316
0.9046749595897262,3.484657637901389e-05,241.4959,43.367466
0.8033209271175019,1.4196731235193169e-05,241.48454,43.366974
-0.0006950152591734542,4.214270725203686e-06,241.39859,43.314648
1.2129878224990605,5.6660145101144455e-05,241.60141,43.46691
-0.00020709829990771212,1.118412323356026e-06,241.58582,43.423283
0.22472050580240158,4.035280105446747e-06,241.54808,43.42671
2.095312933200333,0.00035204344948172535,241.52669,43.483383
0.9757243538609895,0.00017597412300026172,241.5505,43.55912
0.7857642781345984,1.4020699656811072e-05,241.56532,43.528286
0.35225092430047894,1.1159043094170532e-05,241.47453,43.525295
1.592095847932103,0.0003148515944067864,241.43799,43.497704
0.4977459932474668,6.714685539825452e-05,241.3952,43.54053
0.24426969336089646,2.3541592642188474e-05,241.46062,43.56254
0.22303286123397664,4.0319755133401906e-05,241.36708,43.591045
0.7884976211267501,3.5326309467667584e-05,241.36626,43.578175
2.9860083927563215e-06,2.3219471191585668e-06,241.51784,43.41761
0.3011868039098129,5.5245005662893105e-05,241.49397,43.393578
4.7885920951150254e-05,1.3375062464707387e-06,241.47165,43.421326
1.5911354345113984,0.0003784208658910446,241.4364,43.428577
0.35323893820581803,0.00014743819597943443,241.39082,43.36923
-0.00039687445825881406,7.489305367144827e-06,241.32495,43.564697
0.27149482347063125,1.0661164627977383e-05,241.28415,43.541866
7.42928296841352e-05,5.882699981203433e-06,241.32669,43.462734
0.8958260817518164,1.0372370275584433e-05,241.5246,43.18011
-0.0006089445382980962,4.713494339011669e-06,241.49905,43.166122
1.536302853139932,0.0001327829072318363,241.39282,43.1341
0.10816570507884002,7.040636844293246e-06,241.37546,43.11654
0.3468588076173457,9.617615377999514e-05,241.3502,43.213448
3.059004856018215,0.00025055317180052675,241.40099,43.256138
0.9398521592544309,0.00015309590942026182,241.33057,43.227848
0.8413870022693811,7.429368947897674e-06,241.2784,43.22476
-0.0010648727383557504,8.028487639549453e-06,241.26935,43.231422
0.4963520971185962,0.0001004314545784717,241.23158,43.245823
0.8257512136837866,0.00011308559258290242,241.33119,43.12677
-0.00021001389930210354,4.350399789696945e-06,241.2574,43.168835
0.7747143065081062,1.9647729210983904e-05,241.23224,43.18734
0.7292921933136989,0.0001261809640467254,241.20694,43.173615
1.1701223386722381,7.314590361775783e-05,241.19708,43.068195
0.599692798997601,0.00011728987903618871,241.10912,43.153564
-7.766206395554163e-05,3.308563816363107e-06,241.19681,43.205692
0.9297532645357345,4.396404756411096e-05,241.1805,43.284626
0.20866177835124905,2.075819868471426e-05,241.17067,43.27062
-0.0003834515457715556,2.2034725151644926e-06,241.13773,43.245445
0.993924779673141,5.435738248290904e-05,241.16144,43.18107
0.3811135211092304,1.4626376879952527e-05,241.14705,43.183823
0.680160542828488,4.565724383371945e-05,241.13017,43.20237
0.8237527761576187,6.253936925220201e-05,241.09637,43.180424
0.7907842577917181,1.5386707636752616e-05,241.2625,43.362057
0.6781634823919664,1.1123193390961612e-05,241.25636,43.3619
0.23824493719237713,2.438160448209438e-05,241.10341,43.38943
0.13810401359493443,7.878956214297103e-05,241.17093,43.439514
0.24170532568291483,7.390871840386574e-05,241.1456,43.50437
0.24062088802870404,8.695014269398014e-05,241.02048,43.486103
1.0360566345516848,3.65342413236255e-05,241.02234,43.347622
1.1653798890437963,3.162722816880015e-05,240.98764,43.266468
-6.14063126212132e-06,2.065622144847145e-06,240.96913,43.308346
1.2089562506017164,3.868751614643828e-05,241.03976,43.396194
1.117837046748442,0.00022013915833341412,240.85338,43.373924
0.13619564882346433,1.1108349102444145e-05,241.49965,43.656113
1.1889213195922794,3.663076563287212e-05,241.41841,43.678467
0.46468860486377417,2.369641688254742e-05,241.32475,43.599907
-4.328439068204181e-05,8.074300651166033e-06,241.39694,43.732277
0.412860530077273,0.00013010814807520044,241.32637,43.75247
-0.0003813591211726687,6.284241691908849e-06,241.28008,43.792213
0.13970269545103334,1.2807770316420185e-05,241.25427,43.59588
0.8489656668886907,8.351009339064033e-06,241.11824,43.600113
1.1776848827697457,6.183269864535048e-05,241.11218,43.59455
-0.00014372881755997244,4.502256176003128e-06,241.09473,43.608543
0.18315186003880585,4.814819427672231e-06,241.12364,43.70532
0.1988226622366009,7.231491663233376e-05,241.00885,43.736515
-0.0005470597706564676,1.089733402233332e-05,241.26057,43.850857
0.9619572341357452,4.613953255689652e-05,241.23753,43.85975
-3.2774472411153234e-05,5.53452494169854e-06,241.18495,43.85578
0.2229093670546664,6.70909566292768e-05,241.20038,43.793324
0.14408725769585384,3.3826480124200416e-06,241.11632,43.889824
1.4031240597873773,9.651715378196631e-05,241.10553,43.83374
0.7944683669323123,2.5528921452540416e-05,241.11559,43.933342
0.813485844045695,1.020189715264645e-05,241.09882,43.97195
0.054647852999305684,1.5269114856122323e-05,241.0929,43.962914
0.7866347699448812,0.00030898495506351037,241.07214,43.96174
1.4087421187474183,0.00014952959608471826,241.07129,43.93701
0.7898303386805909,6.959619447567217e-05,241.02982,43.966404
-0.0007380324321270496,1.7058561659986934e-05,241.11165,43.767887
-0.00010110771868609899,1.4082890688704592e-06,241.02672,43.803326
1.9633586960670735,0.0002676435014169263,240.97581,43.8227
3.046248835778483e-05,6.183893091643844e-06,240.9836,43.769936
-0.00022581856745167514,1.5777619913461464e-06,240.97246,43.78879
2.6685670553867352e-05,1.7870141897505812e-06,240.98355,43.769913
0.00013600750139367213,6.768621111436255e-06,240.92189,43.821648
1.660367809565586,5.0528555353728324e-05,241.00046,43.864346
0.8407539213972031,0.00010634679857321893,240.97029,43.90429
1.4904254521355207,6.862565677725678e-05,240.93541,43.94164
0.3666895388195501,4.10735272605593e-05,240.81758,43.844025
0.14407723668491682,4.9379860064965e-05,240.80038,43.890522
1.1097655693006365,7.601448410005478e-05,241.09349,43.519173
-4.532509111798167e-05,2.182302416857613e-06,241.05644,43.547737
0.13785592284556358,2.8974935865576838e-05,240.9776,43.531
-4.774985039604827e-05,1.2937939001946233e-06,240.94847,43.57244
-0.00036429249382427054,0.0003686164512705127,240.91908,43.553104
0.23314051732657784,1.6021964474961885e-05,240.8999,43.543873
-0.00039913383734401734,9.277611188796938e-06,241.0456,43.627525
-0.00033781490508321733,6.066076746269483e-06,241.01648,43.642273
-0.00020219202476248884,4.769736926391762e-06,240.99773,43.62864
1.5329664311229285,0.00010905289210136809,240.8734,43.644016
0.39770718496126833,2.2282041262694993e-05,240.7698,43.66015
0.1586092531390692,1.2007426186358908e-05,240.8906,43.513294
1.722225163484785,0.0003551265551477955,240.81773,43.510006
1.4023366051176744,0.00013677478389729407,240.77277,43.471348
-1.2809785132091157e-06,1.6394003622628474e-06,240.76028,43.46619
-0.00010231411772403733,2.650785476316862e-06,240.74255,43.47339
0.9647916120782825,0.000129785752725764,240.77019,43.65338
0.2732965428384224,1.715518752740923e-05,240.74791,43.62027
1.0335128960163704,3.940004722244454e-05,240.75394,43.546352
0.4128263683186665,6.064155039097965e-05,240.72736,43.571175
0.416582810309732,6.977969734619709e-05,240.6981,43.570423
0.11463071586524626,1.654901181285089e-05,240.65201,43.548973
0.9825544581757818,2.5514080279165904e-05,240.66927,43.616215
0.5565716604360718,2.7651732026812105e-05,240.63348,43.621883
0.29853884177468054,1.3821101886546555e-05,240.88687,43.747627
-0.0006297449898839746,3.2889370882117314e-06,240.8897,43.712425
0.24158513444714297,9.42783748975628e-05,240.85635,43.69938
-0.00028198790061811517,3.910779114186996e-06,240.78645,43.705254
1.1950569861100977,5.7640645623665644e-05,240.74524,43.71017
0.9845172399331563,0.00011830644304491636,240.7049,43.75441
0.45802236976930216,2.350039012810048e-05,240.6842,43.750767
-4.889940305936853e-05,1.685173241398402e-06,240.66232,43.761562
1.301538564572362e-05,2.8011318911315327e-06,240.78954,43.82775
7.802104060788416e-06,1.139603613009198e-06,240.78947,43.82769
0.9819539554288768,2.9410762322434695e-05,240.79279,43.85378
-0.00016112417482029811,1.2937960887795268e-06,240.6847,43.85077
0.22716990977929,1.805671975985595e-05,240.66696,43.84017
3.1123537426767113e-06,8.457677178837183e-07,240.618,43.858906
0.1466065873737742,4.287070227916137e-05,240.60968,43.84189
0.7785568073164841,8.440142682369377e-06,240.64214,43.693573
-0.00013265444493781522,1.2091441153631085e-06,240.68913,43.7241
-4.737319296534834e-05,1.175955538445603e-06,240.58725,43.69062
0.9664285932661011,0.0001197868653069507,240.58505,43.701115
-0.0001414780087387501,4.577189464821134e-06,240.55318,43.71784
-0.000813822710407694,1.1834700172720659e-05,240.55083,43.716644
0.5330611517759808,2.3555261090243772e-05,240.48282,43.70275
-0.0003577942059013407,9.244583818867014e-06,240.58083,43.78217
-0.0001242491135547862,4.541835952620653e-06,240.55206,43.744972
0.18266626449601892,9.734943426612741e-06,240.53151,43.76414
1.0547361359992926,6.978033477485677e-05,240.5409,43.839233
1.1756446072822049,5.1306796063905286e-05,241.00835,43.024227
1.0839692820175242,6.314930816990282e-05,241.03064,43.084282
-3.422890360267244e-05,3.831265503387167e-06,241.00844,43.118343
0.9229995271876601,3.5968379827023754e-05,240.93361,43.20338
2.5700205093990967,0.0005019810322499989,240.90494,43.225357
0.8956280043734701,2.6395528912256935e-05,240.97282,43.12794
0.8834073609608176,6.703319805473286e-05,240.91658,43.130726
-0.0004903291516225667,1.7021225303123812e-05,240.916,43.120888
0.5692592521321281,5.930166424924415e-05,240.87514,43.161125
1.0255837053077288,5.04820793846893e-05,240.92155,43.08126
0.7784664138378348,0.00011656382936813003,240.88135,43.013447
0.9844399305168886,4.869827857789901e-05,240.84561,42.994377
-3.598730893760873e-05,9.272593497307115e-06,240.80496,43.051697
-4.984885901290404e-05,2.0840250634236705e-06,240.80482,43.05171
0.920399134197781,8.568529732612466e-06,240.86685,43.095387
0.9421578182086124,4.442188178330191e-05,240.75131,43.06602
0.2929766831600988,3.873532119968479e-05,240.698,43.10209
0.14202747547245395,5.88669404362939e-06,240.6502,43.134914
0.07149060885243026,2.3090983604436287e-05,240.64752,43.14126
1.0825554283659031,6.935164396838175e-05,240.93237,43.265224
-0.00020120211959668823,1.3157620370433897e-06,240.89798,43.24247
0.5422063987618889,0.00010054810323690709,240.78047,43.239353
0.1314618343863402,3.711298315747396e-05,240.77936,43.25449
0.9165691854680842,0.00015781399194642412,240.7536,43.37701
1.18583588650308,2.729784563596909e-05,240.78346,43.312405
-0.0004304841554140074,4.1567782449641065e-06,240.721,43.347214
0.8752605220444282,0.0001059011081971379,240.68053,43.354084
-0.0001369322687702845,2.8604078455545264e-06,240.75,43.230766
0.03970219075917816,3.382507895934801e-05,240.74464,43.240665
0.29326112687567674,5.680818592555099e-06,240.6869,43.20725
0.1616463014113007,8.600749196807842e-06,240.6946,43.228806
-5.8232467926935786e-05,6.196605971696817e-06,240.65662,43.260067
1.0584831670400026,6.137583109606057e-05,240.61902,43.2606
0.8543901202637864,0.000165705254751916,240.6967,43.181286
2.373496138345632,0.00045339454807917447,240.62607,43.19595
-9.237765332115726e-05,4.4810325884399955e-06,240.66684,43.2998
0.040521725459378294,2.0600461495416905e-06,240.57271,43.34899
1.1942251544110964,0.0001221356178631667,240.53578,43.24954
1.5686623090499605,4.157828869636132e-05,240.7775,42.96138
0.868026356385907,3.936118896868363e-05,240.75691,42.957863
-0.00017943134488187173,4.419484306842857e-06,240.74124,42.979294
1.5998008074369068,8.280503804108927e-05,240.6431,43.019344
0.4682536166445281,1.532053001821092e-05,240.68365,42.94167
0.6869124871436572,0.00012967429451154035,240.5527,43.000034
0.9224766581165204,1.8817940403360343e-05,240.59822,43.094246
0.8288046298838689,2.505300856625265e-05,240.60165,43.104225
0.07113268628061768,1.2225256696151735e-05,240.5685,43.012745
-0.00013670477060395835,8.424102600543398e-07,240.53716,42.964413
0.2537888627707098,1.8895499607578264e-05,240.47333,42.912483
0.8699575444139167,3.998181806343232e-05,240.46315,42.863705
0.29060292219688705,8.28556181264475e-05,240.43875,42.97242
0.00014939356293509,1.357106464432143e-06,240.50815,43.02074
-0.0005651311894566781,5.957518879902902e-06,240.38905,43.055946
0.5161073796281036,5.6859614914577155e-05,240.4219,42.99106
2.041752455272103,0.00027274743939276663,240.37955,42.964775
0.982800374398925,3.413773065274807e-05,240.36311,42.96033
0.24125652199481767,1.3236218554332359e-05,240.31734,42.98984
0.9677337478282751,7.370508853316181e-05,240.37827,43.03867
2.3774225598045094e-06,4.0854116948241336e-06,240.32356,43.04178
0.059801003991742346,3.6955458640654155e-06,240.31198,43.004116
0.7531213718405316,7.37823010053601e-05,240.53127,43.12777
0.7284619308079564,0.000177318675354151,240.46912,43.153942
0.11515881289932663,1.462975502107276e-05,240.4543,43.126484
1.140294211301435,6.148008842996169e-05,240.42326,43.141804
1.1890584263986712,4.2408239921437255e-05,240.4254,43.217087
1.0465714512587025,9.738563913351337e-05,240.40979,43.26698
-3.843336477940856e-05,1.0174680152378902e-06,240.40958,43.315258
-4.136289749973407e-05,6.793175706071964e-06,240.31201,43.222908
-2.5675858615210883e-05,5.402160195753049e-06,240.32574,43.281708
0.8173063108421905,0.0001058421347801962,240.30672,43.24705
-0.00017752123659938433,8.6705510448618e-06,240.42664,43.092243
1.4772061369306064,5.103600105038035e-05,240.3771,43.107395
-5.763170805878483e-05,1.7577394848165694e-05,240.37474,43.129208
0.29177794225694653,4.866264242775769e-06,240.32535,43.104004
1.1545634626768984,7.107655896506962e-05,240.34149,43.13219
1.0802651820841198,0.00011692639622892817,240.27281,43.151817
1.2512634393830644,3.557164742510901e-05,240.26627,43.086437
1.1780063950625408,4.9179590733358536e-05,240.24376,43.1146
-0.00021069174596255138,1.3300600337244741e-05,240.24097,43.151176
0.38321662902102394,2.131351241829219e-05,240.21501,43.12166
0.2610138894900319,1.1394602847598016e-05,240.1923,43.12421
0.6125845329544498,6.984548598492137e-05,240.2943,43.184994
0.7637040593906899,1.415006457451788e-05,240.2946,43.210056
0.044966942784253366,8.977105374406728e-06,240.17418,43.19862
7.521723723201005e-05,3.946892405046093e-06,240.17183,43.150925
1.6039432089065202,7.698736075023311e-05,240.09334,43.229786
1.6038211464609657,0.00010596295438672842,240.09378,43.228992
-7.560888000829196e-05,1.4635530092533731e-06,240.06268,43.211456
-0.00011802555486440004,4.45841200987877e-06,240.70876,43.42378
1.0642391620429543,0.00021841910500207095,240.64987,43.44355
7.422057235004871e-05,1.5799421251494288e-05,240.63776,43.400166
5.122079462338869e-05,7.592508553960877e-06,240.62761,43.42147
2.257228751380055,0.00012151725079885867,240.59358,43.38516
0.2940467174547487,7.227329658249416e-05,240.57173,43.41832
0.6848169042785384,5.321866410723282e-05,240.5872,43.482166
-0.00029386073019969873,1.604728117565658e-05,240.66327,43.524563
0.5656751133626076,8.333812689582688e-05,240.64572,43.547672
0.9530294174320156,4.153755629434274e-05,240.59692,43.516933
-2.1148054649345194e-05,2.413213538395823e-06,240.59608,43.52191
1.299841131996464,6.433975605454058e-05,240.5793,43.513157
0.3491507320785335,1.2866809554264413e-05,240.57468,43.55382
0.2941778461342436,0.00010181183421159831,240.59628,43.587536
-9.438354723428021e-05,4.731479709589111e-06,240.57639,43.606472
0.1875193030090693,2.1344787536121698e-05,240.56621,43.50284
0.11449997074877372,1.2204172024037444e-05,240.55621,43.50024
-0.0004637776371056205,1.1620425468026323e-05,240.49776,43.48827
-7.401492108061826e-05,1.7142919566943255e-06,240.46637,43.49932
2.0503808219950233,0.000860882715987292,240.49966,43.560894
1.4748992008286708,0.0001980395944907914,240.42723,43.56684
3.0270328410154326e-05,9.811981425471183e-07,240.5202,43.40519
0.03999452613356923,7.090651297240806e-06,240.45465,43.417168
-9.1964028672649e-05,3.881258897382924e-06,240.44466,43.378613
0.849655302095487,1.7590432021689587e-05,240.39995,43.40008
-0.00017812908342091976,3.4657144597163935e-06,240.36847,43.409946
-0.00017924565910747676,1.870147328722278e-06,240.3684,43.40988
1.48297192844675,8.996251128537827e-05,240.39703,43.499413
0.731198329027174,7.935712293866587e-05,240.40372,43.53278
0.8774971020962896,2.1612284253678093e-05,240.40025,43.533268
1.1420340208774047,0.0001422270962691978,240.38782,43.53795
0.6844291533458209,9.865676188293156e-06,240.36235,43.514072
0.8779444229204081,2.4613999080842192e-05,240.33023,43.525776
0.30008994124053984,9.830692206727287e-05,240.33525,43.487194
-0.00026399152768815884,2.356143845519455e-06,240.32036,43.425247
0.29925997942517774,6.462895771063903e-05,240.48416,43.624657
-0.00013955476793172422,5.7084485056985095e-06,240.40984,43.61614
1.0587269636363796,5.9182664580334785e-05,240.3643,43.596096
-0.000782299710262153,3.564945985082609e-05,240.35611,43.616825
0.7352709991200348,7.676130896462222e-05,240.42369,43.639965
0.9840798564252887,0.00014266532099082015,240.29106,43.658962
0.00012630301348954973,1.435953820591382e-06,240.38501,43.740562
0.29019215001147447,1.7430899330830188e-05,240.33629,43.72952
-0.0005193085253983019,4.180684008481094e-06,240.36801,43.749428
0.22085144580741986,7.423501404349973e-05,240.32083,43.765858
0.7752417464930597,0.0001466424582503844,240.36662,43.6851
-0.00010510805763780293,1.3057159004712567e-06,240.27965,43.683853
0.3011473542376388,6.902368537211024e-05,240.28963,43.72632
0.4546454555831392,7.657391451826381e-05,240.24374,43.766235
-0.00013591089102094124,6.727827081601284e-06,240.225,43.741344
8.183092361214278e-05,7.751836591715681e-07,240.36519,43.57415
-0.001079823915148696,2.8075771519552948e-05,240.36147,43.575146
9.408807865366575e-05,3.1301160255153496e-06,240.29987,43.60299
1.2497633528001586,4.511567320125207e-05,240.28261,43.62753
-0.0001847807284513594,1.558144937089982e-06,240.23871,43.580612
-0.00043738943517147486,1.4975004575656623e-06,240.1908,43.579067
0.7710019628260849,0.00015449346712759234,240.17883,43.585896
0.8746684185694124,0.00015773448476118118,240.14925,43.574245
0.2992912570214142,2.1896270225100026e-05,240.24554,43.659397
0.7666507552732854,3.7402040357420394e-05,240.21262,43.663017
1.1903670432953843,2.9098830574994197e-05,240.11913,43.65068
1.6706573929634746e-05,2.6164011891204545e-06,240.08334,43.67655
0.753558069860714,4.160735264259598e-05,240.31892,43.32509
2.4810736598388763,0.0006340780471057062,240.266,43.39481
0.00035541996519816824,3.023589833743426e-06,240.21573,43.40496
-0.00020702350097284462,2.9894121544174703e-06,240.17537,43.493813
-0.0001932744147467785,2.0632634751326157e-06,240.14952,43.495552
-0.00015091771163359158,4.053921118697082e-06,240.14502,43.476456
-0.0008303776569977034,1.915732603426679e-06,240.0818,43.463158
0.08244555910794604,6.620095383409272e-06,240.18657,43.290024
0.6120137108444423,6.90516869529654e-05,240.16313,43.31915
0.42690001869931693,6.958841874708175e-05,240.13795,43.34748
1.8948399462533922,0.0003538151793894905,240.05057,43.339863
0.9057592510054484,1.6769599627795562e-05,240.10088,43.269333
-0.00014503083707440148,6.2092920438904426e-06,240.0888,43.25063
0.7410235282182597,4.060952447036977e-06,240.0876,43.27202
-8.559187676895521e-05,2.9894081204030885e-06,240.07887,43.27509
-6.249701469086684e-05,8.176701116954832e-06,240.08098,43.398205
-0.00036226957187914194,1.5790981259707372e-05,240.06252,43.387238
1.1028474254194653,4.040582129847143e-05,240.05777,43.35517
0.9390749495002113,1.0840374300512058e-05,240.12416,43.49145
8.600275388696594e-05,6.343844742961141e-06,240.11751,43.56249
0.7663074466113227,3.834437337248603e-05,240.0526,43.499336
1.0038443991152008,6.245776884925007e-05,241.05415,44.035534
-9.501746257449928e-05,7.047780235580686e-06,241.05002,44.02746
-0.0001472080120017641,2.851977415910826e-06,241.02493,44.0366
0.8633931358265384,4.8719669776385155e-06,240.97128,44.059544
1.5106443063779835,9.057430583887159e-05,240.9154,44.02045
4.89893467249659e-05,2.7777504866886116e-06,240.94214,44.09256
0.9955835426563392,4.287865649896334e-05,240.88399,44.187355
0.024562602202422464,1.0419710956872204e-05,240.88014,44.10981
-0.00042797287412178357,8.801835258192036e-06,240.85614,44.076694
0.43330754760599727,1.6032977465631037e-05,240.82181,44.070595
0.6742492150821761,2.056335414513963e-05,240.83499,44.135918
1.1450624608963107,0.0001649352144568422,240.76382,44.16361
0.4232382716103047,1.4485773055422623e-05,240.89075,43.97621
0.9408140040639774,1.6460422605663434e-05,240.75548,43.96827
0.22769071602372143,7.138550743554182e-05,240.738,43.98598
0.5473723413862293,7.0886581160066065e-06,240.764,44.055
-0.0004434286965089668,3.980766691663865e-06,240.67981,44.139755
0.4999837428580291,0.0001540559890880764,240.67041,44.017956
0.7600499678398808,0.00011022395479972846,240.87189,44.227272
-0.0005282322074208209,4.703749808777488e-06,240.79056,44.295353
0.8097270899294754,4.1385427553533394e-05,240.77579,44.250023
0.6676269079063334,0.00014207440721190608,240.73842,44.245773
0.9356850208293359,7.937378515548882e-05,240.66435,44.199257
-0.0001348074358495576,1.5741709074184257e-06,240.6726,44.314297
0.979979590144699,3.368991738691259e-05,240.73976,44.345825
0.9518622019651333,8.60724476964157e-05,240.67708,44.361626
0.8097012651182326,9.052502823376446e-06,240.65489,44.343044
0.26653777208435775,1.261487705043403e-05,240.65509,44.361694
1.0522295191242115,8.694483085013827e-05,240.67604,44.27064
0.298360622533345,1.1160819875725165e-05,240.65115,44.28878
0.7511451446571761,9.121251694963728e-05,240.58508,44.3142
-0.00032195258299313773,4.144419549927898e-06,240.52516,44.325035
